seID,SrcIp,DstIp,SrcPort,DstPort,timestamp,ActualUlVolume,ActualDlVolume,ActualTotalVolume,ActualUlPacket,ActualDlPacket,ActualTotalPacket
3,201392388,2170660915,25287,36895,2024-10-04 19:23:39,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:39,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:23:39,0,0,0,0,0,0
3,201392388,2170660915,64660,36895,2024-10-04 19:23:40,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:40,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:40,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:23:40,0,0,0,0,0,0
3,201392388,2170660915,64660,36895,2024-10-04 19:23:41,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:41,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:41,128,0,128,1,0,1
3,201392388,2170660915,54421,36895,2024-10-04 19:23:41,0,0,0,0,0,0
3,201392388,2170660915,64660,36895,2024-10-04 19:23:42,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:42,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:42,0,0,0,0,0,0
3,201392388,2170660915,54421,36895,2024-10-04 19:23:42,0,0,0,0,0,0
3,201392388,2170660915,64660,36895,2024-10-04 19:23:43,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:43,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:43,0,0,0,0,0,0
3,201392388,2170660915,54421,36895,2024-10-04 19:23:43,0,0,0,0,0,0
3,201392388,2170660915,64660,36895,2024-10-04 19:23:44,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:44,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:44,0,84,84,0,1,1
3,201392388,2170660915,54421,36895,2024-10-04 19:23:44,0,0,0,0,0,0
3,201392388,2170660915,64660,36895,2024-10-04 19:23:45,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:45,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:45,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:23:45,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:46,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:46,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:23:46,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:23:47,2316,17941,20257,15,21,36
3,201392388,2170660915,25287,36895,2024-10-04 19:23:47,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:47,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:23:47,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:23:48,3156,75298,78454,31,50,81
3,201392388,2170660915,25287,36895,2024-10-04 19:23:48,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:48,0,0,0,0,0,0
3,201392388,2170660915,54421,36895,2024-10-04 19:23:48,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:23:49,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:49,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:49,0,0,0,0,0,0
3,201392388,2170660915,54421,36895,2024-10-04 19:23:49,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:23:50,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:50,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:50,0,0,0,0,0,0
3,201392388,2170660915,54421,36895,2024-10-04 19:23:50,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:23:51,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:51,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:51,0,0,0,0,0,0
3,201392388,2170660915,54421,36895,2024-10-04 19:23:51,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:23:52,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:52,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:52,0,0,0,0,0,0
3,201392388,2170660915,54421,36895,2024-10-04 19:23:52,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:23:53,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:53,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:53,0,0,0,0,0,0
3,201392388,2170660915,54421,36895,2024-10-04 19:23:53,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:23:54,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:54,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:54,0,0,0,0,0,0
3,201392388,2170660915,54421,36895,2024-10-04 19:23:54,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:23:55,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:55,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:55,0,0,0,0,0,0
3,201392388,2170660915,54421,36895,2024-10-04 19:23:55,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:23:56,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:56,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:56,0,0,0,0,0,0
3,201392388,2170660915,54421,36895,2024-10-04 19:23:56,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:23:57,612,3977,4589,6,5,11
3,201392388,2170660915,25287,36895,2024-10-04 19:23:57,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:57,0,0,0,0,0,0
3,201392388,2170660915,54421,36895,2024-10-04 19:23:57,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:23:58,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:58,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:58,0,0,0,0,0,0
3,201392388,2170660915,54421,36895,2024-10-04 19:23:58,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:23:59,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:23:59,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:23:59,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:23:59,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:24:00,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:24:00,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:00,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:24:00,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:24:01,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:24:01,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:01,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:24:01,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:24:02,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:24:02,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:02,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:24:02,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:24:03,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:24:03,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:03,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:24:03,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:24:04,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:24:04,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:04,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:24:04,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:24:05,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:24:05,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:05,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:24:05,0,0,0,0,0,0
3,201392388,1145490690,32997,47873,2024-10-04 19:24:06,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:24:06,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:06,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:24:06,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:24:07,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:07,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:24:07,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:24:08,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:08,128,84,212,1,1,2
3,201392388,2170660915,54421,36895,2024-10-04 19:24:08,0,0,0,0,0,0
3,201392388,2170660915,25287,36895,2024-10-04 19:24:09,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:09,0,0,0,0,0,0
3,201392388,2170660915,54421,36895,2024-10-04 19:24:09,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:10,666,507,1173,6,6,12
3,201392388,2170660915,0,0,2024-10-04 19:24:10,128,0,128,1,0,1
3,201392388,2170660915,50866,36895,2024-10-04 19:24:11,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:11,128,84,212,1,1,2
3,201392388,2170660915,50866,36895,2024-10-04 19:24:12,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:12,128,84,212,1,1,2
3,201392388,2170660915,50866,36895,2024-10-04 19:24:13,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:13,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:14,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:14,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:15,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:15,0,84,84,0,1,1
3,201392388,2170660915,50866,36895,2024-10-04 19:24:16,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:16,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:17,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:17,256,168,424,2,2,4
3,201392388,1145490692,26268,47873,2024-10-04 19:24:18,2712,27075,29787,19,27,46
3,201392388,2170660915,50866,36895,2024-10-04 19:24:18,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:18,128,84,212,1,1,2
3,201392388,1145490692,26268,47873,2024-10-04 19:24:19,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:19,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:19,0,0,0,0,0,0
3,201392388,1145490692,26268,47873,2024-10-04 19:24:20,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:20,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:20,0,0,0,0,0,0
3,201392388,1145490692,26268,47873,2024-10-04 19:24:21,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:21,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:21,0,0,0,0,0,0
3,201392388,1145490692,26268,47873,2024-10-04 19:24:22,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:22,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:22,0,0,0,0,0,0
3,201392388,1145490692,26268,47873,2024-10-04 19:24:23,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:23,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:23,0,0,0,0,0,0
3,201392388,1145490692,26268,47873,2024-10-04 19:24:24,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:24,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:24,0,0,0,0,0,0
3,201392388,1145490692,26268,47873,2024-10-04 19:24:25,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:25,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:25,0,0,0,0,0,0
3,201392388,1145490692,26268,47873,2024-10-04 19:24:26,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:26,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:26,0,0,0,0,0,0
3,201392388,1145490692,26268,47873,2024-10-04 19:24:27,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:27,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:27,0,0,0,0,0,0
3,201392388,1145490692,26268,47873,2024-10-04 19:24:28,3168,74261,77429,31,52,83
3,201392388,2170660915,50866,36895,2024-10-04 19:24:28,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:28,128,0,128,1,0,1
3,201392388,1145490692,26268,47873,2024-10-04 19:24:29,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:29,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:29,128,84,212,1,1,2
3,201392388,1145490692,26268,47873,2024-10-04 19:24:30,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:30,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:30,128,84,212,1,1,2
3,201392388,1145490692,26268,47873,2024-10-04 19:24:31,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:31,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:31,128,84,212,1,1,2
3,201392388,1145490692,26268,47873,2024-10-04 19:24:32,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:32,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:32,128,84,212,1,1,2
3,201392388,1145490692,26268,47873,2024-10-04 19:24:33,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:33,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:33,128,84,212,1,1,2
3,201392388,1145490692,26268,47873,2024-10-04 19:24:34,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:34,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:34,128,84,212,1,1,2
3,201392388,1145490692,26268,47873,2024-10-04 19:24:35,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:35,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:35,128,84,212,1,1,2
3,201392388,1145490692,26268,47873,2024-10-04 19:24:36,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:36,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:36,128,84,212,1,1,2
3,201392388,1145490692,26268,47873,2024-10-04 19:24:37,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:37,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:37,128,84,212,1,1,2
3,201392388,1145490692,26268,47873,2024-10-04 19:24:38,0,0,0,0,0,0
3,201392388,2170660915,50866,36895,2024-10-04 19:24:38,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:38,0,84,84,0,1,1
3,201392388,2170660915,50866,36895,2024-10-04 19:24:39,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:39,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:24:39,570,455,1025,5,5,10
3,201392388,2170660915,50866,36895,2024-10-04 19:24:40,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:40,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:24:40,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:41,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:24:41,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:42,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:24:42,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:43,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:24:43,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:44,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:24:44,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:45,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:24:45,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:46,128,0,128,1,0,1
3,201392388,2170660915,58003,36895,2024-10-04 19:24:46,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:47,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:24:47,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:24:48,3384,37629,41013,25,34,59
3,201392388,2170660915,0,0,2024-10-04 19:24:48,128,168,296,1,2,3
3,201392388,2170660915,58003,36895,2024-10-04 19:24:48,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:24:49,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:49,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:24:49,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:24:50,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:50,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:24:50,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:24:51,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:51,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:24:51,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:24:52,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:52,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:24:52,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:24:53,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:53,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:24:53,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:24:54,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:54,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:24:54,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:24:55,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:55,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:24:55,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:24:56,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:56,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:24:56,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:24:57,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:57,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:24:57,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:24:58,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:24:58,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:24:58,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:24:59,3156,59639,62795,31,43,74
3,201392388,2170660915,0,0,2024-10-04 19:24:59,128,0,128,1,0,1
3,201392388,2170660915,58003,36895,2024-10-04 19:24:59,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:25:00,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:00,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:00,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:25:01,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:01,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:01,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:25:02,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:02,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:02,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:25:03,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:03,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:03,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:25:04,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:04,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:04,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:25:05,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:05,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:05,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:25:06,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:06,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:06,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:25:07,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:07,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:07,0,0,0,0,0,0
3,201392388,1145490689,23738,47873,2024-10-04 19:25:08,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:08,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:08,0,0,0,0,0,0
3,201392388,2170660915,59568,36895,2024-10-04 19:25:09,666,507,1173,6,6,12
3,201392388,2170660915,0,0,2024-10-04 19:25:09,0,84,84,0,1,1
3,201392388,2170660915,58003,36895,2024-10-04 19:25:09,0,0,0,0,0,0
3,201392388,2170660915,59568,36895,2024-10-04 19:25:10,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:10,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:25:10,0,0,0,0,0,0
3,201392388,2170660915,59568,36895,2024-10-04 19:25:11,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:11,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:11,0,0,0,0,0,0
3,201392388,2170660915,59568,36895,2024-10-04 19:25:12,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:12,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:12,0,0,0,0,0,0
3,201392388,2170660915,59568,36895,2024-10-04 19:25:13,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:13,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:13,0,0,0,0,0,0
3,201392388,2170660915,59568,36895,2024-10-04 19:25:14,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:14,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:25:14,0,0,0,0,0,0
3,201392388,2170660915,59568,36895,2024-10-04 19:25:15,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:15,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:25:15,0,0,0,0,0,0
3,201392388,2170660915,59568,36895,2024-10-04 19:25:16,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:16,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:16,0,0,0,0,0,0
3,201392388,2170660915,59568,36895,2024-10-04 19:25:17,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:17,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:17,0,0,0,0,0,0
3,201392388,1145490692,6877,47873,2024-10-04 19:25:18,3176,42311,45487,23,36,59
3,201392388,2170660915,59568,36895,2024-10-04 19:25:18,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:18,128,84,212,1,1,2
3,201392388,2170660915,58003,36895,2024-10-04 19:25:18,0,0,0,0,0,0
3,201392388,1145490692,6877,47873,2024-10-04 19:25:19,1728,46284,48012,17,30,47
3,201392388,2170660915,59568,36895,2024-10-04 19:25:19,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:19,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:25:19,0,0,0,0,0,0
3,201392388,1145490692,6877,47873,2024-10-04 19:25:20,0,0,0,0,0,0
3,201392388,2170660915,59568,36895,2024-10-04 19:25:20,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:20,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:25:20,0,0,0,0,0,0
3,201392388,1145490692,6877,47873,2024-10-04 19:25:21,0,0,0,0,0,0
3,201392388,2170660915,59568,36895,2024-10-04 19:25:21,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:21,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:25:21,0,0,0,0,0,0
3,201392388,1145490692,6877,47873,2024-10-04 19:25:22,0,0,0,0,0,0
3,201392388,2170660915,59568,36895,2024-10-04 19:25:22,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:22,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:25:22,0,0,0,0,0,0
3,201392388,1145490692,6877,47873,2024-10-04 19:25:23,0,0,0,0,0,0
3,201392388,2170660915,59568,36895,2024-10-04 19:25:23,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:23,0,0,0,0,0,0
3,201392388,2170660915,58003,36895,2024-10-04 19:25:23,0,0,0,0,0,0
3,201392388,1145490692,6877,47873,2024-10-04 19:25:24,0,0,0,0,0,0
3,201392388,2170660915,59568,36895,2024-10-04 19:25:24,0,0,0,0,0,0
3,201392388,2170660915,0,0,2024-10-04 19:25:24,0,0,0,0,0,0
